date,vendor_id,vendor_type,vendor_rating,bid_amount,base_price,quality_score,won
2025-10-09 18:35:06.366091,54,0,3.16,112009.46,108618.4,0.3158,0
2025-05-31 18:35:06.366091,104,2,4.43,74289.28,64279.47,0.4842,1
2025-10-12 18:35:06.366091,112,1,3.42,60184.28,55595.71,0.743,1
2025-05-01 18:35:06.366091,76,1,3.81,128106.03,115193.07,0.5052,0
2025-06-20 18:35:06.366091,196,1,4.25,49251.32,45930.77,0.597,1
2025-02-21 18:35:06.366091,115,1,2.97,137699.13,119030.22,0.8746,1
2025-09-10 18:35:06.366091,171,0,3.85,102443.25,94107.67,0.9,0
2025-06-22 18:35:06.366091,62,2,4.27,183628.3,144964.43,0.8593,0
2024-12-09 18:35:06.366091,60,0,3.56,43015.54,40916.65,0.7075,1
2025-04-26 18:35:06.366091,159,0,3.0,44252.45,44199.06,0.1675,0
2024-12-28 18:35:06.366091,90,0,3.82,86976.01,82865.72,0.894,1
2025-04-30 18:35:06.366091,162,0,2.82,109653.4,103058.11,0.4658,1
2024-11-20 18:35:06.366091,68,2,3.24,85793.06,77666.04,0.1836,0
2025-08-22 18:35:06.366091,163,1,3.47,53454.51,49721.84,0.4081,1
2025-01-23 18:35:06.366091,176,2,4.01,87869.35,75260.64,0.4905,0
2025-05-28 18:35:06.366091,6,0,3.67,70310.02,68346.92,0.3617,0
2025-07-23 18:35:06.366091,7,1,3.53,117226.04,103557.9,0.6613,1
2025-08-22 18:35:06.366091,168,0,3.91,100113.15,92976.44,0.6775,1
2025-05-17 18:35:06.366091,78,0,3.66,59549.06,58454.17,0.3427,0
2025-07-28 18:35:06.366091,106,1,3.85,124306.95,108747.47,0.88,0
2025-04-09 18:35:06.366091,112,1,3.74,79001.66,76689.12,0.4031,0
2025-02-18 18:35:06.366091,49,1,2.9,101827.23,91615.8,0.4613,0
2025-05-10 18:35:06.366091,49,1,3.62,45552.17,43056.06,0.346,0
2025-08-17 18:35:06.366091,101,2,3.81,106181.82,93786.35,0.1711,0
2025-10-19 18:35:06.366091,92,2,4.34,95619.79,84009.12,0.6544,0
2025-06-03 18:35:06.366091,165,0,3.32,79580.59,83321.19,0.2111,0
2025-04-29 18:35:06.366091,3,0,3.05,108341.93,100518.67,0.386,0
2024-11-15 18:35:06.366091,163,1,3.93,108482.27,98632.43,0.6314,0
2024-12-30 18:35:06.366091,70,1,2.87,100279.91,87836.59,0.6395,0
2025-03-01 18:35:06.366091,31,1,3.58,93605.11,86001.32,0.7558,1
2025-04-11 18:35:06.366091,156,0,3.23,62450.08,61453.16,0.2607,0
2025-05-08 18:35:06.366091,72,0,3.39,107618.77,107938.63,0.3846,1
2025-02-11 18:35:06.366091,156,0,3.51,109329.31,104768.43,0.7493,1
2025-05-24 18:35:06.366091,34,1,4.2,97303.78,90057.79,0.4882,0
2025-04-16 18:35:06.366091,110,2,4.04,93847.31,80224.45,0.6622,1
2025-11-02 18:35:06.366091,14,2,3.43,155185.57,148723.56,0.1829,0
2025-05-17 18:35:06.366091,87,0,3.52,51909.99,52418.72,0.3934,1
2025-03-18 18:35:06.366091,68,2,3.61,189404.98,168831.26,0.2615,0
2025-05-27 18:35:06.366091,146,2,4.02,197907.49,170161.85,0.2993,0
2025-10-28 18:35:06.366091,61,1,2.89,89218.7,79944.91,0.7893,1
2025-01-31 18:35:06.366091,112,1,3.02,49500.76,44828.84,0.4975,0
2025-02-20 18:35:06.366091,86,2,2.84,197717.53,166812.79,0.7625,0
2025-03-22 18:35:06.366091,59,2,4.87,191238.05,176433.67,0.4937,0
2024-11-29 18:35:06.366091,112,1,3.32,103360.12,96498.78,0.2306,0
2025-04-03 18:35:06.366091,188,2,3.82,68453.17,64188.56,0.0614,0
2025-04-21 18:35:06.366091,140,2,4.35,124164.19,101027.93,0.8645,0
2025-10-02 18:35:06.366091,111,0,2.84,115117.54,113266.61,0.7395,1
2025-08-23 18:35:06.366091,164,2,4.82,125589.75,112371.23,0.4424,0
2025-08-14 18:35:06.366091,16,1,2.84,50995.31,47927.18,0.6246,0
2024-12-04 18:35:06.366091,170,2,4.39,177817.15,157029.95,0.5887,0
2024-12-15 18:35:06.366091,52,1,3.53,43615.83,41182.69,0.6905,1
2025-08-10 18:35:06.366091,53,2,5.0,95768.01,82370.93,0.5705,0
2025-08-07 18:35:06.366091,86,2,3.97,99016.49,87364.94,0.439,0
2025-06-03 18:35:06.366091,125,2,4.73,126634.1,110143.28,0.5397,0
2025-01-21 18:35:06.366091,50,2,3.07,90209.34,74975.4,0.6446,1
2025-09-24 18:35:06.366091,129,0,4.42,58717.79,55201.93,0.8889,0
2025-06-18 18:35:06.366091,131,2,5.0,89103.65,76920.61,0.4615,1
2024-12-28 18:35:06.366091,118,1,5.0,74548.41,67390.32,0.4673,1
2025-02-25 18:35:06.366091,6,0,2.14,63992.16,63364.86,0.327,0
2025-03-27 18:35:06.366091,4,1,2.72,107328.29,99054.43,0.514,0
2025-05-22 18:35:06.366091,194,2,5.0,140646.43,118962.99,0.9516,1
2025-07-14 18:35:06.366091,140,2,3.83,193742.37,163321.34,0.7612,1
2024-11-12 18:35:06.366091,157,1,3.72,129105.61,114433.76,0.5173,0
2024-11-18 18:35:06.366091,122,2,5.0,210704.87,188465.71,0.7581,0
2025-03-22 18:35:06.366091,57,0,3.13,66073.47,62293.22,0.8031,1
2025-09-16 18:35:06.366091,151,1,2.39,87195.8,79529.11,0.4134,0
2025-10-03 18:35:06.366091,84,0,3.16,117262.0,112297.93,,1
2025-10-19 18:35:06.366091,84,0,3.9,117702.39,113528.72,0.2807,0
2025-03-20 18:35:06.366091,186,0,2.49,59802.07,58225.47,0.3855,0
2025-08-13 18:35:06.366091,66,0,4.11,85635.46,77669.13,0.8624,1
2025-01-16 18:35:06.366091,93,0,4.04,123634.63,119426.72,0.6557,1
2025-08-26 18:35:06.366091,88,1,4.09,118314.94,107769.76,0.2765,0
2024-11-19 18:35:06.366091,156,0,3.58,108983.3,107921.19,0.0982,0
2025-04-09 18:35:06.366091,121,1,3.28,66187.5,61414.81,0.3138,0
2024-12-05 18:35:06.366091,139,1,3.01,70284.12,65007.51,0.6144,0
2025-02-25 18:35:06.366091,95,2,4.33,170333.01,150260.51,0.8384,0
2025-11-04 18:35:06.366091,22,1,3.43,55573.85,48435.01,0.994,1
2025-11-02 18:35:06.366091,28,1,4.12,123157.58,115555.41,0.6353,0
2025-09-17 18:35:06.366091,147,0,3.24,55593.02,53488.16,0.4316,0
2025-03-22 18:35:06.366091,179,2,4.02,190899.79,167757.06,0.418,0
2024-12-06 18:35:06.366091,140,2,4.59,135815.54,114168.84,0.4389,0
2025-07-04 18:35:06.366091,48,0,3.84,127910.54,116104.59,0.9425,1
2025-04-06 18:35:06.366091,11,2,5.0,155477.0,129161.52,0.8297,0
2025-02-16 18:35:06.366091,111,0,4.1,119028.8,117343.28,0.6862,1
2025-04-12 18:35:06.366091,88,1,2.51,62496.33,59587.91,0.5452,1
2024-11-21 18:35:06.366091,15,0,3.39,61588.28,64195.95,0.2288,0
2025-10-20 18:35:06.366091,41,2,4.14,201391.64,175435.57,0.4707,0
2024-12-12 18:35:06.366091,8,2,4.02,111026.96,97272.18,0.5832,1
2025-03-25 18:35:06.366091,44,2,3.83,209903.58,183031.25,0.4653,0
2025-08-01 18:35:06.366091,8,2,5.0,99736.49,88046.34,0.6047,1
2025-06-17 18:35:06.366091,153,0,2.72,50182.82,51833.34,0.2692,1
2025-10-16 18:35:06.366091,192,0,4.11,115089.49,107207.0,1.0,1
2025-07-14 18:35:06.366091,163,1,4.94,108203.22,96853.94,0.4614,0
2025-05-18 18:35:06.366091,49,1,4.01,122809.01,114389.21,0.32,0
2025-08-12 18:35:06.366091,48,0,3.15,58063.45,57961.77,0.6364,1
2025-03-09 18:35:06.366091,86,2,4.61,81650.4,70355.69,0.5062,0
2025-08-10 18:35:06.366091,162,0,3.42,105228.93,101267.7,0.7475,0
2025-06-09 18:35:06.366091,132,0,3.44,73067.62,71460.64,0.4424,1
2025-07-18 18:35:06.366091,101,2,4.61,114348.98,95589.86,0.9524,1
2025-02-19 18:35:06.366091,29,2,4.12,99473.13,89465.7,0.3976,0
2025-08-28 18:35:06.366091,37,1,3.11,121991.65,104536.45,0.7646,0
2025-04-30 18:35:06.366091,48,0,3.67,55889.22,53999.83,0.509,0
2025-01-10 18:35:06.366091,178,1,3.9,94490.0,87184.55,0.7337,0
2025-07-26 18:35:06.366091,150,0,2.59,109350.64,102125.52,0.8787,0
2025-10-13 18:35:06.366091,27,0,3.99,57389.98,55626.2,0.4521,1
2025-01-23 18:35:06.366091,3,0,4.82,91317.54,84869.37,0.7312,0
2025-07-30 18:35:06.366091,186,0,3.33,84472.33,85724.52,0.3969,0
2025-02-12 18:35:06.366091,93,0,2.83,126505.77,116738.45,0.6917,0
2025-08-12 18:35:06.366091,186,0,2.97,38468.29,40492.94,0.3097,1
2024-12-07 18:35:06.366091,41,2,4.54,159013.14,129680.59,0.7207,1
2025-04-15 18:35:06.366091,121,1,3.71,56776.62,51914.42,0.7577,1
2024-11-17 18:35:06.366091,145,1,3.81,83089.28,78890.15,0.4397,0
2025-04-14 18:35:06.366091,48,0,4.06,58965.54,58895.87,0.2842,0
2025-07-24 18:35:06.366091,99,0,4.01,79887.83,79136.98,0.8616,1
2025-07-30 18:35:06.366091,170,2,4.15,179188.93,146957.81,0.9188,0
2025-06-07 18:35:06.366091,58,1,4.45,100155.66,95060.71,0.2133,1
2025-03-26 18:35:06.366091,44,2,3.65,144415.74,121687.05,0.7515,1
2025-07-16 18:35:06.366091,21,0,2.77,45455.48,46197.96,0.4964,1
2025-04-12 18:35:06.366091,30,0,3.01,55074.17,54571.11,0.084,0
2025-07-15 18:35:06.366091,18,0,2.79,42839.41,41096.99,0.4569,1
2025-02-26 18:35:06.366091,187,1,3.5,70246.16,65505.67,0.2806,0
2025-04-07 18:35:06.366091,113,2,3.64,129576.45,110563.19,0.8447,1
2025-04-20 18:35:06.366091,178,1,3.21,42293.45,40971.3,0.0788,0
2025-01-30 18:35:06.366091,4,1,3.82,78527.87,73408.42,0.5168,0
2025-07-20 18:35:06.366091,74,2,4.62,187941.52,163691.24,0.6096,1
2025-04-26 18:35:06.366091,59,2,4.68,151184.34,131855.39,0.3632,0
2025-04-06 18:35:06.366091,14,2,4.27,161376.16,142018.15,0.3623,0
2025-08-12 18:35:06.366091,131,2,4.59,202974.95,177249.09,0.7515,1
2024-12-29 18:35:06.366091,15,0,3.02,112340.36,114858.96,0.7112,0
2025-03-02 18:35:06.366091,166,1,3.32,91844.45,83063.37,0.374,0
2025-03-28 18:35:06.366091,117,0,3.43,86197.86,82985.52,0.6902,0
2025-05-10 18:35:06.366091,26,2,4.67,144331.2,122470.94,0.5797,1
2025-02-14 18:35:06.366091,156,0,3.09,40400.08,40547.91,0.4912,1
2024-12-03 18:35:06.366091,21,0,2.68,91152.17,92661.43,0.1895,0
2024-12-30 18:35:06.366091,76,1,4.06,68744.08,64296.14,0.5209,1
2025-06-05 18:35:06.366091,53,2,4.15,193463.02,169161.79,0.3489,0
2025-01-28 18:35:06.366091,36,0,2.85,74383.04,69586.44,0.6239,0
2025-08-27 18:35:06.366091,55,1,4.64,105529.74,95060.25,0.8444,0
2025-05-11 18:35:06.366091,166,1,3.47,88701.83,88135.39,0.296,0
2025-03-31 18:35:06.366091,65,2,3.5,212703.78,191000.98,0.4007,0
2025-06-24 18:35:06.366091,165,0,3.18,45321.66,45078.7,0.3031,0
2025-09-01 18:35:06.366091,99,0,3.38,80029.46,76568.48,0.5474,0
2025-04-11 18:35:06.366091,133,1,3.96,118078.72,115369.01,0.0402,0
2025-07-07 18:35:06.366091,17,2,3.74,198707.26,172953.48,0.5587,0
2025-08-22 18:35:06.366091,16,1,3.42,78277.65,72562.38,0.7736,0
2025-09-13 18:35:06.366091,191,2,3.87,100007.38,91060.77,0.1217,0
2024-11-22 18:35:06.366091,174,0,4.1,118866.97,116010.32,0.6626,1
2025-07-11 18:35:06.366091,180,0,3.43,47094.62,44390.44,0.715,0
2025-03-05 18:35:06.366091,104,2,4.69,143379.38,130325.42,0.5593,0
2025-05-12 18:35:06.366091,78,0,2.43,40546.65,40228.63,0.353,0
2025-09-22 18:35:06.366091,146,2,4.3,82006.59,78142.64,0.2053,1
2025-10-19 18:35:06.366091,198,0,4.01,95930.78,91694.91,0.8091,0
2025-04-06 18:35:06.366091,172,1,3.46,69445.21,66817.62,0.1556,1
2025-06-30 18:35:06.366091,81,0,3.59,113299.72,101717.32,0.6922,0
2025-04-09 18:35:06.366091,34,1,3.03,91285.02,90115.22,0.2466,0
2025-06-26 18:35:06.366091,67,1,3.5,110707.26,104980.69,0.4164,0
2025-07-22 18:35:06.366091,136,1,3.58,92353.09,84007.27,0.4881,0
2025-06-12 18:35:06.366091,23,2,4.5,170806.06,147427.34,0.8745,1
2025-07-17 18:35:06.366091,154,1,2.4,89482.04,88581.45,0.4746,0
2025-11-04 18:35:06.366091,15,0,2.08,70339.52,66702.45,0.7774,1
2025-09-18 18:35:06.366091,145,1,3.53,127074.63,117772.64,0.6882,0
2025-11-05 18:35:06.366091,2,2,3.08,143572.39,114101.28,0.9191,0
2025-01-11 18:35:06.366091,99,0,3.82,89778.23,87822.9,0.4596,1
2025-01-23 18:35:06.366091,90,0,4.16,83200.41,83746.95,0.5132,1
2025-02-09 18:35:06.366091,96,0,2.87,86399.74,84096.45,0.4571,0
2025-09-21 18:35:06.366091,30,0,3.56,75787.95,74498.12,0.031,0
2025-03-28 18:35:06.366091,147,0,4.02,104170.28,101890.3,0.6359,1
2025-07-24 18:35:06.366091,93,0,3.12,107934.34,104593.05,0.5012,0
2024-12-06 18:35:06.366091,18,0,3.22,114651.15,111551.23,0.8019,0
2025-10-23 18:35:06.366091,8,2,4.96,213636.7,173918.52,0.9242,0
2025-09-01 18:35:06.366091,135,0,3.7,74921.09,71000.98,0.6314,0
2025-01-12 18:35:06.366091,103,1,3.95,57237.13,53105.23,0.2899,0
2025-02-28 18:35:06.366091,124,1,3.37,67351.45,58997.36,0.2657,0
2025-04-19 18:35:06.366091,173,2,4.78,158375.12,129349.45,0.791,0
2025-04-01 18:35:06.366091,131,2,3.31,198531.79,167914.44,0.5462,0
2025-10-19 18:35:06.366091,199,1,4.19,46753.42,43867.89,0.539,1
2025-07-10 18:35:06.366091,128,2,3.65,143738.17,124124.35,0.6529,0
2025-03-11 18:35:06.366091,96,0,2.18,115688.45,117951.07,0.2259,0
2025-05-04 18:35:06.366091,21,0,3.67,119850.26,113686.35,0.4149,0
2025-04-29 18:35:06.366091,151,1,3.71,87500.11,79638.33,0.566,1
2025-02-17 18:35:06.366091,80,2,3.15,115430.2,98581.92,0.9721,1
2025-05-23 18:35:06.366091,198,0,3.97,62985.72,59481.85,0.7104,0
2024-12-20 18:35:06.366091,30,0,4.47,129085.54,115952.67,1.0,1
2025-01-19 18:35:06.366091,61,1,4.77,79146.19,70845.86,0.7208,1
2025-06-19 18:35:06.366091,130,1,4.8,98360.46,85769.52,0.6512,1
2025-07-23 18:35:06.366091,120,0,3.04,88661.45,84701.24,0.2802,0
2025-01-08 18:35:06.366091,62,2,3.02,144664.43,128816.48,0.4253,1
2025-10-09 18:35:06.366091,173,2,3.42,179005.17,145587.85,0.4887,1
2024-11-13 18:35:06.366091,55,1,3.44,113105.86,105857.94,0.2936,0
2025-03-14 18:35:06.366091,61,1,4.27,85011.63,82321.5,0.2729,0
2025-09-09 18:35:06.366091,97,1,4.25,59669.58,54171.28,0.7274,1
2025-03-02 18:35:06.366091,199,1,2.71,89204.82,79727.33,0.7626,1
2024-12-11 18:35:06.366091,60,0,3.63,96300.74,87414.7,0.6734,1
2025-04-05 18:35:06.366091,159,0,2.91,56156.37,53586.55,0.731,1
2025-03-30 18:35:06.366091,68,2,4.42,79691.94,66999.82,0.8405,1
2025-08-08 18:35:06.366091,181,1,4.03,96006.08,84755.77,0.7531,1
2025-04-21 18:35:06.366091,16,1,3.8,60858.58,56053.07,0.3982,0
2025-06-06 18:35:06.366091,58,1,4.11,104311.25,100745.69,0.2244,0
2025-02-15 18:35:06.366091,66,0,4.23,108933.86,108787.56,0.4792,1
2025-06-26 18:35:06.366091,5,2,3.55,140843.93,117147.87,0.6914,0
2025-08-25 18:35:06.366091,12,0,3.42,104849.08,110367.46,0.2892,0
2025-09-21 18:35:06.366091,176,2,4.96,185098.32,161345.54,0.3834,0
2025-07-14 18:35:06.366091,58,1,2.93,83453.41,75599.02,0.5189,0
2025-10-07 18:35:06.366091,134,2,3.45,138468.44,125060.05,0.0624,0
2025-04-19 18:35:06.366091,109,1,3.67,69684.49,68743.15,0.2827,1
2025-04-26 18:35:06.366091,169,1,2.51,46040.29,44226.6,0.1046,0
2024-11-07 18:35:06.366091,127,1,3.49,53039.81,48916.34,0.1727,0
2025-02-01 18:35:06.366091,31,1,2.85,46503.14,43861.99,0.2364,0
2025-02-21 18:35:06.366091,114,0,4.24,97039.92,96384.03,0.549,1
2025-08-26 18:35:06.366091,151,1,3.75,90839.45,84203.57,0.7439,0
2025-01-10 18:35:06.366091,123,0,3.18,121591.0,113200.07,0.7559,0
2025-03-19 18:35:06.366091,148,1,3.59,89949.35,83557.3,0.5434,1
2025-06-06 18:35:06.366091,55,1,3.74,64185.63,61857.16,0.2898,0
2025-10-03 18:35:06.366091,139,1,2.66,130398.56,116278.85,0.5122,0
2025-05-23 18:35:06.366091,178,1,2.47,97845.95,92913.99,0.6644,1
2025-06-02 18:35:06.366091,75,0,2.57,59293.19,59922.44,0.1677,0
2025-01-16 18:35:06.366091,117,0,2.65,92751.18,87892.86,0.2732,0
2025-06-06 18:35:06.366091,69,0,4.56,59795.12,54653.34,0.4925,1
2025-05-09 18:35:06.366091,125,2,4.77,151305.35,125527.26,0.7012,1
2025-03-26 18:35:06.366091,189,0,3.02,94928.9,94784.85,0.5647,0
2025-02-14 18:35:06.366091,186,0,3.7,90020.49,82130.95,0.8605,1
2025-05-10 18:35:06.366091,196,1,2.69,92701.35,88122.77,0.4823,0
2025-09-16 18:35:06.366091,196,1,3.94,52474.66,47406.98,0.7289,0
2025-08-23 18:35:06.366091,47,2,4.28,205593.27,186391.15,0.6176,0
2025-02-03 18:35:06.366091,114,0,3.52,63814.9,62666.34,0.8332,1
2025-05-22 18:35:06.366091,29,2,4.25,199856.21,159791.21,0.999,0
2025-03-07 18:35:06.366091,112,1,2.91,128162.7,119843.6,0.6701,0
2024-12-25 18:35:06.366091,116,2,4.0,117526.98,104801.16,0.4436,1
2025-05-04 18:35:06.366091,33,0,3.86,101742.96,97185.08,0.4587,0
2025-02-04 18:35:06.366091,179,2,5.0,166829.18,144929.22,0.3822,0
2025-03-28 18:35:06.366091,53,2,4.12,326670.4415603536,96504.43,0.2419,0
2025-02-01 18:35:06.366091,107,2,4.88,224970.88,190144.84,0.6339,0
2025-10-23 18:35:06.366091,147,0,3.27,70608.1,70646.33,0.3292,1
2024-12-02 18:35:06.366091,170,2,5.0,110401.63,91873.67,0.5972,1
2025-06-16 18:35:06.366091,128,2,4.79,82090.03,70954.01,0.6641,1
2024-12-27 18:35:06.366091,188,2,3.83,104620.95,92723.78,0.5045,0
2025-09-19 18:35:06.366091,81,0,3.46,111738.84,112446.6,0.4332,0
2025-01-28 18:35:06.366091,34,1,3.43,65537.38,65534.73,0.5051,0
2025-02-09 18:35:06.366091,40,1,2.79,48368.2,44602.59,0.5582,0
2025-08-13 18:35:06.366091,121,1,3.83,75382.45,71488.11,0.6215,0
2025-05-20 18:35:06.366091,169,1,4.32,51477.48,47006.57,0.6559,1
2025-06-03 18:35:06.366091,44,2,4.0,129158.89,113412.37,0.4753,0
2025-09-26 18:35:06.366091,119,2,4.32,210268.89,186638.89,0.5129,0
2025-08-03 18:35:06.366091,8,2,3.37,108952.19,94881.5,0.8388,0
2025-03-10 18:35:06.366091,80,2,4.32,165965.37,152803.97,0.4594,1
2025-02-22 18:35:06.366091,93,0,1.76,66963.69,67714.08,0.2034,0
2025-04-28 18:35:06.366091,143,2,3.47,100353.52,82188.77,0.8447,1
2025-05-07 18:35:06.366091,99,0,3.87,91687.77,90796.27,0.3243,0
2025-01-17 18:35:06.366091,160,1,4.87,91852.91,89141.56,0.4578,0
2025-09-27 18:35:06.366091,156,0,2.96,74283.18,68435.49,0.8629,1
2025-06-07 18:35:06.366091,14,2,4.38,213874.28,188543.67,0.715,1
2025-02-13 18:35:06.366091,4,1,3.55,59832.68,56050.1,0.6858,1
2025-05-29 18:35:06.366091,135,0,3.17,123614.65,113780.5,0.9398,1
2024-11-17 18:35:06.366091,61,1,2.65,121068.09,112560.52,0.6384,0
2025-01-30 18:35:06.366091,189,0,3.35,64026.98,62580.34,0.4153,1
2025-03-22 18:35:06.366091,110,2,4.43,159282.56,135472.71,0.4193,0
2025-01-19 18:35:06.366091,137,2,4.46,204811.68,180082.7,0.3681,0
2025-03-07 18:35:06.366091,21,0,3.34,113244.06,118144.07,0.1473,0
2025-06-10 18:35:06.366091,18,0,2.74,50406.72,47556.64,0.6944,1
2025-03-12 18:35:06.366091,13,1,3.39,63434.74,59704.5,0.2253,0
2025-03-18 18:35:06.366091,119,2,4.01,138520.05,114325.98,0.6816,0
2025-10-18 18:35:06.366091,128,2,4.34,178035.79,155857.79,0.3007,0
2025-05-25 18:35:06.366091,30,0,3.32,96853.33,89980.57,0.937,1
2025-09-13 18:35:06.366091,144,0,3.67,45510.22,42619.99,0.7043,0
2025-06-07 18:35:06.366091,76,1,3.01,78639.57,66744.52,0.7304,0
2025-02-15 18:35:06.366091,17,2,3.89,203253.31,180312.34,0.4866,0
2025-07-18 18:35:06.366091,92,2,4.26,78766.8,70623.61,0.3235,0
2025-08-13 18:35:06.366091,114,0,3.09,80971.92,74136.85,0.8452,1
2025-01-27 18:35:06.366091,97,1,4.11,123784.2,114312.99,0.5499,0
2025-05-12 18:35:06.366091,164,2,5.0,189840.62,169425.1,0.7858,0
2025-10-07 18:35:06.366091,191,2,4.59,188917.3,157329.43,0.7133,1
2025-07-20 18:35:06.366091,81,0,4.1,112986.02,108906.52,0.7354,0
2024-11-19 18:35:06.366091,12,0,2.38,102610.19,98862.59,0.3237,0
2025-10-11 18:35:06.366091,149,2,2.49,120079.04,107888.83,0.561,0
2024-12-07 18:35:06.366091,185,2,3.64,176597.2,150266.72,0.7656,0
2025-04-16 18:35:06.366091,169,1,2.99,87369.43,79323.46,0.7087,0
2025-07-19 18:35:06.366091,146,2,3.49,213121.06,183773.73,0.7641,1
2025-06-07 18:35:06.366091,88,1,3.24,56112.01,53018.35,0.3418,0
2025-07-28 18:35:06.366091,149,2,3.72,93875.58,82808.7,0.7098,1
2024-11-23 18:35:06.366091,179,2,4.95,127395.57,113187.63,0.6501,0
2025-09-23 18:35:06.366091,27,0,2.83,88831.14,82925.93,0.7764,1
2025-05-09 18:35:06.366091,124,1,2.77,96621.83,85392.01,0.8628,0
2025-10-11 18:35:06.366091,130,1,2.67,77664.95,69695.23,0.5925,0
2025-04-09 18:35:06.366091,192,0,3.31,60760.34,58704.89,0.5339,0
2025-02-12 18:35:06.366091,116,2,4.84,192764.37,172313.18,0.3572,0
2025-05-20 18:35:06.366091,141,0,4.82,126098.66,111733.79,0.9504,1
2025-07-22 18:35:06.366091,185,2,2.82,105541.67,89233.46,0.6451,0
2024-11-21 18:35:06.366091,152,2,3.84,99761.09,84236.53,0.8312,1
2025-04-28 18:35:06.366091,95,2,4.84,138543.76,114548.22,0.7523,1
2025-09-26 18:35:06.366091,22,1,4.15,88205.61,80912.97,0.6505,0
2025-08-21 18:35:06.366091,165,0,3.28,110913.64,106054.47,0.527,0
2025-01-15 18:35:06.366091,10,1,3.57,118549.93,110524.18,0.244,0
2025-08-26 18:35:06.366091,93,0,3.39,92341.53,88922.13,0.6352,0
2025-01-16 18:35:06.366091,157,1,2.51,82605.77,77709.9,0.5914,0
2025-06-14 18:35:06.366091,137,2,3.46,183922.08,158301.3,0.2565,0
2025-07-07 18:35:06.366091,118,1,4.15,53710.47,51606.71,0.4146,0
2025-07-28 18:35:06.366091,58,1,4.0,61297.81,57411.06,0.6713,1
2025-09-26 18:35:06.366091,70,1,3.67,113929.34,114384.41,0.2522,0
2025-09-03 18:35:06.366091,3,0,3.32,67888.17,70067.64,0.0401,1
2025-04-21 18:35:06.366091,184,1,3.34,130168.32,118057.11,0.5523,1
2024-11-25 18:35:06.366091,132,0,3.51,60980.84,64190.36,0.2495,0
2024-12-30 18:35:06.366091,186,0,3.43,104730.06,93742.21,0.8392,0
2025-05-02 18:35:06.366091,1,1,3.5,53962.49,47906.89,0.8851,1
2025-08-14 18:35:06.366091,46,1,2.65,110893.57,108415.22,0.3411,1
2025-10-09 18:35:06.366091,105,0,3.14,48994.27,48983.89,0.3033,0
2025-04-05 18:35:06.366091,181,1,3.17,124275.45,117639.5,0.5198,0
2025-10-20 18:35:06.366091,53,2,3.48,210829.35,180301.96,0.8436,1
2024-12-18 18:35:06.366091,180,0,4.22,105800.92,101113.62,0.7695,1
2025-07-17 18:35:06.366091,5,2,4.56,117949.28,97752.25,0.8969,1
2024-11-18 18:35:06.366091,93,0,3.87,61145.35,61387.86,0.265,1
2025-02-11 18:35:06.366091,182,2,4.74,92656.04,78196.64,0.663,0
2025-07-01 18:35:06.366091,113,2,3.47,106177.24,86992.69,0.8522,1
2025-02-20 18:35:06.366091,19,1,3.01,77454.67,76623.85,0.2671,0
2025-03-01 18:35:06.366091,2,2,3.33,127601.94,112817.69,0.7211,1
2025-07-09 18:35:06.366091,160,1,3.57,102188.27,92809.77,0.7626,1
2025-01-17 18:35:06.366091,121,1,4.52,88916.51,80078.99,0.6028,0
2024-12-21 18:35:06.366091,61,1,3.28,61032.35,59595.74,0.2076,1
2025-08-14 18:35:06.366091,164,2,3.67,179728.46,159908.59,0.59,1
2025-01-12 18:35:06.366091,59,2,4.84,220237.54,180023.21,0.7334,0
2025-04-04 18:35:06.366091,30,0,2.9,111246.67,99216.4,0.6705,1
2025-09-05 18:35:06.366091,6,0,3.81,53055.52,49954.02,0.7151,0
2025-09-24 18:35:06.366091,84,0,4.1,69094.47,65243.37,0.6533,1
2025-02-12 18:35:06.366091,20,2,4.14,183437.13,151615.92,0.7898,1
2025-01-08 18:35:06.366091,157,1,3.29,89731.41,79769.91,0.5656,0
2025-05-16 18:35:06.366091,163,1,3.03,62575.61,59937.27,0.3127,0
2025-10-22 18:35:06.366091,82,1,4.64,60300.12,56040.35,0.6288,0
2025-02-17 18:35:06.366091,2,2,3.45,88743.1,75943.5,0.8388,0
2025-08-02 18:35:06.366091,52,1,2.89,76899.2,68778.0,0.5611,0
2024-11-30 18:35:06.366091,109,1,3.8,103096.3,95242.92,0.6031,0
2025-09-30 18:35:06.366091,62,2,4.91,111514.11,97211.28,0.3639,0
2024-11-21 18:35:06.366091,139,1,3.5,47806.68,43341.02,0.5694,0
2025-02-11 18:35:06.366091,104,2,4.28,183597.37,148496.23,0.437,0
2025-04-08 18:35:06.366091,131,2,4.64,132205.11,117125.77,0.4298,1
2024-11-10 18:35:06.366091,158,2,4.22,157135.99,133662.77,0.8085,0
2025-06-17 18:35:06.366091,146,2,4.76,109924.72,97964.9,0.582,1
2025-02-20 18:35:06.366091,151,1,3.64,44605.0,41428.55,0.5809,0
2025-01-22 18:35:06.366091,75,0,3.85,46090.88,42581.21,0.692,0
2025-06-24 18:35:06.366091,41,2,3.96,220479.85,188608.05,0.6759,0
2025-10-10 18:35:06.366091,172,1,3.93,99918.29,90277.7,0.6668,0
2025-06-18 18:35:06.366091,39,0,4.24,71337.5,73349.34,0.4915,0
2025-05-26 18:35:06.366091,19,1,4.07,112700.71,99467.32,0.7637,1
